Rubber_content,Aggregate_size,Water_cement_ratio,Compressive_strength,Flexural_strength,Damping_ratio,Cement_content,Fine_aggregate_content,Coarse_aggregate_content,Crumb_rubber_kg_m3,Water_kg,Water_percent
0.73,18.23,0.43,55.57,10,0.02,452.6479588,632.3067367,1035.42671,0.73,194.6386223,8.404992765
19.36,5.77,0.63,28.13,2.44,0.1294,283.9240925,731.2835672,1071.894705,19.36,178.8721783,7.826958151
5.31,12.37,0.41,50.65,9.59,0.0345,304.0116793,769.4485089,1080.215122,5.31,124.6447885,5.458186445
28.21,24.58,0.52,20.28,2.96,0.1783,462.4742953,641.6122809,1059.902089,28.21,240.4866335,9.885645037
28.62,13.41,0.39,22.42,2.44,0.1706,455.2997594,687.982048,1000.671383,28.62,177.5669062,7.555588131
27.45,15.04,0.49,22.35,2,0.177,331.1809632,691.7828989,1047.101852,27.45,162.278672,7.181125549
11.1,23.2,0.43,45.82,7.62,0.0654,396.7693099,678.3894603,1067.530712,11.1,170.6108033,7.339992356
0.46,19.35,0.41,57.65,10,0.02,413.3234806,738.2283799,1062.724979,0.46,169.462627,7.107736975
27.85,16.64,0.69,16.6,2,0.1766,470.9025698,795.9190753,1157.111099,27.85,324.9227732,11.70173686
12.85,20.96,0.36,43.25,8.38,0.0851,412.6835746,752.8169651,1009.473553,12.85,148.5660869,6.358787509
29,22.29,0.61,12.75,2,0.1825,370.7657452,660.4369687,1077.78974,29,226.1671046,9.566490713
28.91,14.14,0.69,11.41,2,0.1907,362.3204895,630.8817141,1007.503091,28.91,250.0011378,10.96680714
25.59,14.5,0.31,29.96,4.09,0.1609,373.694059,846.5611389,1186.129513,25.59,115.8451583,4.546834715
8.83,12.72,0.58,40.99,7.59,0.053,423.4248256,743.7914048,1158.041887,8.83,245.5863989,9.520053684
11.55,24.33,0.4,43.98,8.86,0.0732,470.847939,618.6417552,1196.43232,11.55,188.3391756,7.576568018
25.53,18.94,0.32,32.23,4.01,0.1665,379.8573141,677.4364499,1182.032106,25.53,121.5543405,5.093606286
9.51,6.66,0.46,45.21,7.32,0.0552,334.5247038,841.2101335,1063.162554,9.51,153.8813638,6.405614788
5.08,22.26,0.67,45.19,9.38,0.0295,332.0657199,825.5178974,1138.316682,5.08,222.4840323,8.816610938
16.7,14.61,0.3,40,6.37,0.1052,444.1231417,862.7449899,1061.310817,16.7,133.2369425,5.29113624
28.08,6.38,0.54,17.63,2,0.1849,459.645128,780.6263478,1177.642238,28.08,248.2083691,9.212685667
20.88,15.99,0.5,28.81,5,0.1317,303.1611776,726.8717803,1082.150574,20.88,151.5805888,6.634757134
17.1,13.34,0.65,27.39,4.13,0.1086,294.6429485,727.9904993,1075.177508,17.1,191.5179165,8.303655873
2.92,22.55,0.33,58.61,10,0.02,410.775406,658.2000133,1182.813749,2.92,135.555884,5.671165374
18.45,9.08,0.57,31.26,3.98,0.1124,312.1581137,795.2396885,1167.348058,18.45,177.9301248,7.200366389
29.7,21.53,0.57,17.24,2,0.1845,461.4261219,775.5206268,1193.282711,29.7,263.0128895,9.659142787
4.2,16.15,0.57,49.4,9.58,0.0268,348.2736283,646.4593234,1013.297617,4.2,198.5159681,8.97958969
15.55,6.09,0.68,25.99,2.68,0.0999,311.6518253,865.698876,1048.667776,15.55,211.9232412,8.637617955
26.32,24.44,0.63,19.71,2,0.1673,482.6135039,710.540461,1060.17155,26.32,304.0465075,11.76790828
22.22,15.25,0.32,30.21,5.04,0.1397,316.416979,614.9216297,1084.870412,22.22,101.2534333,4.732171032
20.91,10.82,0.49,29.24,4.13,0.1277,342.6384181,698.3642762,1094.626009,20.91,167.8928249,7.222962811
21.07,14.39,0.46,29.31,4,0.1408,313.7949469,860.9570144,1058.294486,21.07,144.3456756,6.018259544
10.78,22.16,0.42,44.66,8.43,0.0714,305.407814,875.0869758,1158.090085,10.78,128.2712819,5.177163788
8.81,11.1,0.48,44.47,6.3,0.0606,284.6525636,747.1195252,1044.648829,8.81,136.6332305,6.149486261
24.28,8.85,0.45,28.94,3.19,0.1556,292.18699,886.901982,1139.303463,24.28,131.4841455,5.314301712
24.3,7.58,0.47,24.44,2.73,0.1543,318.4211236,862.5725428,1170.353663,24.3,149.6579281,5.926330199
26.01,10.96,0.69,18.45,2,0.1755,291.7440252,847.5692151,1120.739648,26.01,201.3033774,8.093033188
27.4,20.6,0.34,26.38,3.67,0.1689,410.0516395,857.9130194,1070.831785,27.4,139.4175574,5.56420731
15.34,14.43,0.67,27.25,5.24,0.0956,429.7571959,714.5626237,1037.578248,15.34,287.9373213,11.5861972
15.05,9.55,0.49,34.35,5.47,0.0917,366.5987005,826.9406822,1026.869239,15.05,179.6333632,7.437951199
23.95,8.32,0.55,23.48,2,0.1552,349.9580413,773.2017009,1148.834948,23.95,192.4769227,7.734899976
19.5,11.65,0.63,28.86,4.75,0.1202,390.9957721,815.9052005,1093.8264,19.5,246.3273365,9.5975876
21.06,23.8,0.44,31.33,5.94,0.1317,472.5010873,653.3358323,1009.26391,21.06,207.9004784,8.794208411
23.87,11.86,0.47,23.85,2.52,0.1441,467.2489579,819.4181735,1196.767901,23.87,219.6070102,8.0533221
26.7,24.76,0.46,22.76,3.47,0.1723,289.5645136,887.2777303,1134.260637,26.7,133.1996763,5.390511471
10.14,14.7,0.45,47.37,7.56,0.0518,319.9296501,690.7989967,1168.83651,10.14,143.9683426,6.169172447
11.27,8.58,0.67,35.6,6.17,0.067,332.0838716,895.8483972,1087.637734,11.27,222.496194,8.727612869
2.82,22.82,0.63,46.01,8.7,0.0226,334.8652667,713.5128044,1191.087724,2.82,210.965118,8.599410556
17.35,14.21,0.34,38.86,5.75,0.1123,405.6711834,659.9170491,1039.905004,17.35,137.9282024,6.100935281
1.08,19.19,0.34,58.94,10,0.02,371.5777337,633.6858689,1037.027225,1.08,126.3364294,5.822740789
13.97,24.67,0.47,37.19,7.28,0.0888,290.8359064,835.488574,1178.066947,13.97,136.692876,5.567814765
16.28,6,0.34,40.29,5.28,0.0965,362.1951105,766.4476201,1178.343413,16.28,123.1463376,5.033752015
8.6,6.93,0.55,41.6,6.92,0.049,395.2256487,692.1393881,1099.803897,8.6,217.3741068,9.00792465
17.72,19.41,0.36,38.44,6.03,0.1071,302.3678186,782.5351109,1025.157271,17.72,108.8524147,4.866799043
0.92,10.64,0.51,52.97,9.37,0.02,463.3608818,699.6303564,1061.043292,0.92,236.3140497,9.601310954
1.12,8.69,0.3,59.53,10,0.02,291.4316106,734.5073272,1150.830468,1.12,87.42948319,3.859477958
24.68,5.79,0.43,25.07,2.77,0.1566,483.4652112,858.7992377,1169.198382,24.68,207.8900408,7.576076912
10.81,5.44,0.57,37.26,6.22,0.0634,301.8048911,800.4499431,1069.53095,10.81,172.028788,7.305996464
3.81,20.49,0.49,51.51,9.85,0.0279,465.5864894,828.7205519,1012.246736,3.81,228.1373798,8.987089847
15.67,7.69,0.69,29.3,3.83,0.1035,478.5836917,775.0480654,1133.145336,15.67,330.2227472,12.08425337
23.1,14.35,0.65,22.36,2.7,0.1517,495.5055497,897.4194147,1147.899408,23.1,322.0786073,11.16002338
6.47,17.12,0.44,47.31,9.3,0.0355,456.4456937,672.4230199,1084.802935,6.47,200.8361052,8.295660912
18.69,13.57,0.32,38.83,4.57,0.1141,451.485059,678.6873482,1116.619522,18.69,144.4752189,5.994928954
2.56,5.54,0.64,45.56,8.29,0.02,421.3463207,627.7676816,1197.4743,2.56,269.6616453,10.70591473
1.55,20.67,0.66,46.93,9.93,0.02,451.379198,766.2058506,1048.99972,1.55,297.9102707,11.60970545
15.94,5.21,0.63,32.6,4.13,0.1086,309.6014859,784.0077709,1114.595539,15.94,195.0489361,8.062559585
16.22,20.24,0.35,41.35,6.83,0.0977,397.9349679,817.7884719,1122.192083,16.22,139.2772388,5.58580757
19.12,22.87,0.7,24.03,3.27,0.1212,393.1290314,700.6337778,1109.821439,19.12,275.190322,11.016891
21.78,13.66,0.4,34.68,4.09,0.1378,468.6658717,603.6770406,1173.825912,21.78,187.4663487,7.63481267
29.28,15.71,0.59,16.81,2.23,0.1816,381.8158604,789.6688611,1121.001506,29.28,225.2713577,8.844445756
15.49,14.54,0.66,28.43,5,0.1048,364.7196891,899.6086478,1101.578004,15.49,240.7149948,9.180197328
9.69,12.78,0.39,46.28,7.75,0.0508,420.7039197,688.3648061,1024.603005,9.69,164.0745287,7.110685202
23.86,22.75,0.66,19.71,3.31,0.1575,338.6219299,655.1803357,1140.64184,23.86,223.4904737,9.383280811
8.12,22.88,0.42,47.4,9.41,0.0446,310.7490504,684.5300873,1026.421472,8.12,130.5146012,6.041405079
13.17,11.72,0.69,32.39,5.6,0.0869,385.1330003,727.6246424,1005.313979,13.17,265.7417702,11.08650861
2.35,17.3,0.41,53.95,10,0.02,371.7156611,675.2738787,1097.706233,2.35,152.403421,6.627822936
0.76,23.54,0.68,45.82,10,0.02,331.1653869,704.0880076,1114.489054,0.76,225.1924631,9.479014412
28.88,24.24,0.32,26.68,4.49,0.1753,360.8525982,791.4620216,1199.810812,28.88,115.4728314,4.625429074
25.08,15.18,0.58,19.08,3.08,0.1574,360.606339,703.5083961,1142.465359,25.08,209.1516766,8.5689392
20.88,14.06,0.51,26.34,5.25,0.13,352.0490242,718.8176834,1169.718064,20.88,179.5450023,7.35535778
12.27,10.57,0.49,40.28,6.09,0.0658,363.4820975,612.0093788,1069.277608,12.27,178.1062278,7.968440658
5.2,24.18,0.39,54.29,10,0.0327,430.863536,875.3827505,1101.782937,5.2,168.036779,6.509859073
4.69,7.86,0.58,45.2,7.57,0.0284,345.3128244,722.065788,1194.853798,4.69,200.2814382,8.117749908
7.51,16.6,0.38,50.1,9.2,0.0371,488.7487439,698.4430548,1083.47771,7.51,185.7245227,7.537814796
16.48,10.65,0.52,35.74,5.38,0.1099,481.5965643,625.9452589,1161.458085,16.48,250.4302134,9.875358409
21.44,10.58,0.4,32.86,3.86,0.1298,385.8002942,790.2549646,1105.197824,21.44,154.3201177,6.280801328
19.81,13.1,0.68,24.14,3.5,0.1291,352.2394651,859.1474851,1044.79237,19.81,239.5228363,9.521831792
8.4,24.98,0.31,47.4,10,0.0456,397.7956538,612.34596,1116.083727,8.4,123.3166527,5.461462385
28.65,6.1,0.38,18.81,2,0.173,466.6833075,643.5817402,1043.612406,28.65,177.3396569,7.514815393
22.14,16.57,0.4,30,5.37,0.1326,423.5692149,643.9169487,1000.605398,22.14,169.427686,7.497930768
16.63,6.65,0.47,37.43,4.16,0.1001,456.9662021,780.6824566,1047.179203,16.63,214.774115,8.535545092
18.35,8.09,0.39,32.94,5.81,0.1199,397.1989007,876.3691508,1038.628766,18.35,154.9075713,6.23256544
12.59,13.79,0.5,40.4,7.12,0.0792,419.2418784,731.3305101,1074.184235,12.59,209.6209392,8.566559785
7.43,15.21,0.65,38.71,7.5,0.0482,343.3942351,703.1419345,1177.719381,7.43,223.2062528,9.092305109
10.68,10.18,0.58,38.85,6.19,0.0565,441.6764957,829.7522057,1077.570615,10.68,256.1723675,9.793076921
22.74,11.33,0.53,27.17,2.9,0.15,324.5290105,822.7707185,1169.037525,22.74,172.0003756,6.849663806
0.43,6.74,0.34,57.09,10,0.02,432.8555883,674.0268418,1111.122604,0.43,147.1709,6.221277091
3.48,11.06,0.58,47.83,8.65,0.02,469.358195,648.2479087,1001.522941,3.48,272.2277531,11.36727786
1.38,24.33,0.37,55.52,10,0.02,309.0626242,707.3430097,1037.747343,1.38,114.353171,5.27000788
1.22,23.89,0.61,50.51,10,0.02,415.1635429,832.6810177,1186.255609,1.22,253.2497612,9.419496896
25.66,11.7,0.4,26.67,3.07,0.1673,300.9210646,808.519017,1120.834689,25.66,120.3684258,5.065364808
21.11,16.42,0.47,29.78,4.05,0.1318,439.6574382,799.7561119,1185.909372,21.11,206.638996,7.788669224
14.23,23.19,0.44,41.84,7.08,0.0815,298.5885081,848.828568,1062.024004,14.23,131.3789436,5.578605221
2.94,5.12,0.64,47.5,7.82,0.0212,485.906761,683.1390937,1143.312476,2.94,310.980327,11.84110171
14.75,21.21,0.35,39.4,6.93,0.084,310.2297446,701.9051176,1154.405032,14.75,108.5804106,4.741771199
14.2,23.97,0.53,36,6.41,0.0989,490.9536541,612.7018352,1195.139921,14.2,260.2054367,10.11213085
5.2,6.83,0.36,51.91,9.89,0.0283,456.1945187,860.6237327,1003.635297,5.2,164.2300267,6.595891808
13.02,8.23,0.58,36.08,5.66,0.0764,410.610041,774.7289205,1190.447443,13.02,238.1538238,9.065756733
11.96,24.21,0.66,39.84,6.61,0.0676,452.177303,689.4366876,1078.318044,11.96,298.43702,11.79439565
18.48,15.75,0.47,33.36,5.57,0.1095,454.9252646,620.8249594,1167.598481,18.48,213.8148744,8.636738993
19.05,5.28,0.5,27.21,3.25,0.1224,488.1259538,817.0228509,1108.942584,19.05,244.0629769,9.116337179
1.36,10.15,0.67,46.15,8.2,0.02,335.7443378,824.6212559,1112.929909,1.36,224.9487064,8.999373004
11.24,14,0.51,36.4,6.58,0.065,409.816697,799.8535956,1071.875578,11.24,209.0065155,8.354270988
18.78,18.86,0.5,30.96,6.11,0.1172,300.9108235,661.1342913,1165.694518,18.78,150.4554117,6.550154391
15.09,19.66,0.53,30.97,6.15,0.0901,415.556454,873.9648176,1052.802714,15.09,220.2449206,8.544378004
25.69,24.91,0.58,19.15,2.18,0.1682,317.6840869,825.9474057,1098.448277,25.69,184.2567704,7.514468844
19.76,10.75,0.34,31.96,5.54,0.124,404.2891345,797.3268971,1112.0349,19.76,137.4583057,5.563155819
4.89,15.76,0.63,45.05,8.31,0.0274,405.9347131,795.283177,1148.504219,4.89,255.7388692,9.797106649
2.12,15.67,0.47,52.23,9.14,0.02,382.5167337,871.30731,1094.327067,2.12,179.7828648,7.105890488
19.27,13.11,0.33,36.61,5.23,0.1174,394.9789906,878.4921399,1136.05658,19.27,130.3430669,5.093235513
0.8,8.38,0.61,49.4,9.29,0.02,448.0631458,778.6912254,1097.058819,0.8,273.3185189,10.52061984
17.57,24.55,0.45,31.6,6.63,0.1132,455.8338376,725.0008233,1131.864127,17.57,205.1252269,8.090467426
28.21,22.07,0.34,25.97,4.44,0.1784,388.2737074,709.1201939,1134.828695,28.21,132.0130605,5.517912607
17.26,14.97,0.55,35.52,4.62,0.1112,411.9105571,845.7236523,1141.888312,17.26,226.5508064,8.570648432
11.65,17.06,0.65,36.28,6.48,0.0712,484.8719719,793.381602,1164.659959,11.65,315.1667817,11.37897001
19.3,9.55,0.66,25.34,3.04,0.1147,306.3413895,623.1798091,1108.144512,19.3,202.1853171,8.949614902
13.75,15.88,0.68,29.15,4.78,0.0943,305.7627845,642.6558039,1038.655633,13.75,207.9186935,9.413440201
16.37,18.9,0.65,28.13,5.69,0.1012,299.2959826,870.0557685,1135.928168,16.37,194.5423887,7.731618449
28.24,15.3,0.3,26.99,3.28,0.1714,424.7299227,865.3494444,1015.423617,28.24,127.4189768,5.177187802
11.58,24.81,0.45,43.68,8.39,0.07,372.0938262,885.5497346,1043.791004,11.58,167.4422218,6.750459135
28.84,17.23,0.63,16.1,2,0.1871,450.3507116,728.3552902,1158.431506,28.84,283.7209483,10.70766931
27.16,12.42,0.45,24.61,2.02,0.1686,427.6709109,835.2182723,1087.014029,27.16,192.4519099,7.489814256
5.87,20.44,0.54,47.15,8.58,0.0315,353.4003068,848.4675082,1099.608834,5.87,190.8361657,7.63899922
2.08,8.41,0.54,51.24,9.02,0.02,477.6406404,694.7090718,1197.479384,2.08,257.9259458,9.807685339
3.02,12.69,0.45,50.67,10,0.0229,447.7570724,643.6013134,1047.034497,3.02,201.4906826,8.600041655
0.55,11.94,0.66,48.84,10,0.02,339.517687,899.1079085,1003.91055,0.55,224.0816734,9.082546867
2.83,13.64,0.5,48.86,9.9,0.02,360.1222439,609.0657611,1022.274522,2.83,180.061122,8.281133202
20.49,20.64,0.49,29.87,5,0.1247,349.1767956,779.2007756,1048.900372,20.49,171.0966299,7.22272737
2.14,14.68,0.7,46.13,8.97,0.02,314.6745627,795.0636823,1145.184005,2.14,220.2721939,8.891500074
9.57,20.88,0.5,45.95,8.24,0.0581,312.512342,804.5368026,1155.164406,9.57,156.256171,6.40909045
25.35,16.53,0.37,24.82,3.18,0.163,485.9480419,676.6883232,1113.097791,25.35,179.8007755,7.247445185
0.7,11.84,0.51,53.97,9.96,0.02,376.3388882,816.4737733,1051.00928,0.7,191.932833,7.877545482
24.43,21.2,0.63,23.87,2.49,0.1512,364.330361,664.919869,1104.348379,24.43,229.5281274,9.613515103
8.46,9.77,0.61,42.05,6.82,0.0496,440.5308559,848.7114767,1002.991511,8.46,268.7238221,10.45854964
3.54,9.49,0.62,47.95,9.13,0.0237,401.6584744,665.7350022,1136.360189,3.54,249.0282541,10.13825803
20.9,15.09,0.58,27.6,4.23,0.1272,485.9507971,809.0118087,1122.859511,20.9,281.8514623,10.36000145
18.87,10.22,0.4,36.9,4.39,0.1137,451.6663287,835.0240458,1004.359308,18.87,180.6665315,7.253976211
26.32,5.18,0.64,15.89,2,0.1736,385.4613041,656.6837251,1163.402327,26.32,246.6952346,9.953157349
22.05,17.97,0.66,20.04,2.98,0.1476,362.7990842,671.3959463,1152.685307,22.05,239.4473955,9.779838802
24.1,15.22,0.38,28.73,3.87,0.1505,497.0589399,833.7311216,1061.644749,24.1,188.8823972,7.249602735
8.46,13.91,0.35,43.96,9.11,0.0495,437.9072519,625.7996915,1127.07533,8.46,153.2675382,6.515064779
5.32,24.34,0.69,44.37,9.21,0.0259,489.2628252,657.2282857,1120.298593,5.32,337.5913494,12.93601614
22.52,16.42,0.65,25,4.39,0.1466,306.065287,736.6592719,1028.636056,22.52,198.9424365,8.676746181
24.21,22.27,0.66,19.37,3.78,0.1633,467.1174094,879.0545786,1038.65186,24.21,308.2974902,11.34559801
29.72,7.79,0.65,12.96,2,0.2052,420.1562545,768.5633505,1136.641227,29.72,273.1015654,10.39127138
12.38,16.38,0.52,38.5,7.18,0.0791,306.8227692,716.3033545,1186.710329,12.38,159.54784,6.698724994
11.16,22.36,0.56,38.95,7.49,0.0695,409.41676,893.5110667,1115.256864,11.16,229.2733856,8.623780438
23.29,16.66,0.52,25.76,3.02,0.1432,430.9412003,739.1133919,1113.562629,23.29,224.0894242,8.853801706
10.22,19.36,0.32,48.23,9.42,0.0507,282.7065909,730.1204921,1129.336339,10.22,90.46610909,4.033534476
27.92,12.44,0.6,17.2,2,0.1804,379.9499516,723.4932951,1088.11566,27.92,227.969971,9.314595824
25.75,6.85,0.5,24.92,2,0.1744,461.5878925,693.6540218,1010.834409,25.75,230.7939462,9.526624918
12.87,14.16,0.56,37.68,6.4,0.0867,344.9789856,697.7084429,1079.300769,12.87,193.1882319,8.298298069
22.53,12.89,0.5,25.72,4.15,0.1491,380.880578,806.351118,1180.050442,22.53,190.440289,7.380684425
22.64,22.34,0.5,29.6,4.88,0.1437,377.309108,612.2506792,1160.98936,22.64,188.654554,7.987596888
3.09,9.88,0.37,51.51,8.98,0.02,346.4240261,804.5450177,1185.484714,3.09,128.1768897,5.19414099
27.08,24.33,0.41,23.98,3.87,0.1595,482.057217,660.3613494,1030.566317,27.08,197.643459,8.243015027
15.16,24.16,0.36,41.84,7.47,0.0961,451.8846878,715.262401,1101.191551,15.16,162.6784876,6.650315129
24.79,9.95,0.38,26.45,3.72,0.1538,304.3294504,643.9616918,1116.945631,24.79,115.6451912,5.243082064
9.6,11.96,0.69,37.42,6.89,0.0575,499.3476247,765.8253132,1041.985102,9.6,344.5498611,12.94663654
26.87,22.91,0.36,27.01,4.58,0.1674,473.4240053,818.8051335,1040.194048,26.87,170.4326419,6.737198158
11.68,24.33,0.41,41.04,7.83,0.0701,342.4598563,706.3966728,1156.406587,11.68,140.4085411,5.956198376
0.33,13.87,0.54,52.38,9.72,0.02,464.1172475,649.0249733,1134.370383,0.33,250.6233137,10.03108795
27.16,11.42,0.54,19.77,2.33,0.1739,303.412297,667.9516746,1129.437507,27.16,163.8426404,7.149068239
2.74,15.52,0.36,53.76,10,0.02,499.8030407,845.4338756,1053.397492,2.74,179.9290947,6.9704742
9.58,18.76,0.62,43.58,6.65,0.0582,426.4506419,680.2946205,1101.353885,9.58,264.399398,10.65233808
28.5,10.47,0.61,14.85,2,0.1768,423.0275034,832.4107779,1004.613991,28.5,258.0467771,10.13299589
28.52,19.73,0.39,24.94,2.67,0.1784,299.8969599,699.359822,1025.989211,28.52,116.9598144,5.388051038
17.2,6.03,0.42,35.11,5.76,0.1019,477.3473478,656.6197663,1103.650173,17.2,200.4858861,8.16542284
18.96,5.99,0.68,23.82,3.18,0.1196,286.3798907,818.1925679,1061.934455,18.96,194.7383257,8.181577053
13.45,12.73,0.63,34.15,5.67,0.0861,332.9821728,740.5635088,1193.133951,13.45,209.7787688,8.425160086
8.8,12.07,0.58,42.37,6.99,0.0457,311.4648125,609.3831754,1094.296945,8.8,180.6495913,8.19423206
9.86,11.31,0.33,49.02,8.8,0.0532,450.888947,887.9827258,1016.712831,9.86,148.7933525,5.918030075
20.18,14.82,0.47,33.89,4.77,0.1284,323.60493,644.3260335,1003.568469,20.18,152.0943171,7.09470004
22.57,11.41,0.52,32.09,3.05,0.1332,480.34041,706.0220929,1145.051575,22.57,249.7770132,9.59293132
23.75,8.85,0.37,29.76,2.99,0.1574,424.3791887,715.4383905,1034.301348,23.75,157.0202998,6.667842293
23.69,11.19,0.48,24.87,3.08,0.1566,287.9557963,746.8289698,1037.562474,23.69,138.2187822,6.186344844
2.74,24.5,0.54,50.41,9.94,0.02,281.1945635,835.6332067,1084.761445,2.74,151.8450643,6.444559965
14.83,13.22,0.43,37.74,6.73,0.0882,291.3647417,601.8270839,1052.812118,14.83,125.2868389,6.005732746
1.73,13.89,0.61,50.41,8.41,0.02,413.3035391,879.7416154,1123.315416,1.73,252.1151588,9.441787802
16.49,16.53,0.64,27.54,4.96,0.0994,456.3259984,793.7968381,1097.138501,16.49,292.048639,10.99663535
13.25,24.67,0.43,44.96,8.15,0.0694,332.4816205,885.1946637,1022.29012,13.25,142.9670968,5.966450263
26.63,9.83,0.64,19.69,2,0.1682,466.8699454,845.2168612,1156.94817,26.63,298.7967651,10.69246219
10.53,18.63,0.34,42.76,8.14,0.0636,292.5910268,878.3514654,1085.171771,10.53,99.48094912,4.204382279
3.51,19.32,0.64,44.31,9.53,0.0222,456.2120478,780.3001653,1122.166864,3.51,291.9757106,11.0006625
4.29,17.15,0.36,54.65,9.68,0.02,484.1149946,707.1926949,1000.788467,4.29,174.2813981,7.351574782
22.85,6.77,0.33,33.94,3.65,0.1476,449.8638478,732.8742189,1125.280007,22.85,148.4550698,5.98772573
18.55,18.54,0.56,27.5,5.33,0.1117,433.5865725,797.4096931,1056.569971,18.55,242.8084806,9.525918083
3.03,6.28,0.49,52.12,9.01,0.02,464.3556481,728.0795579,1098.874149,3.03,227.5342676,9.022429418
2.52,16.92,0.66,42.18,8.78,0.02,288.8332859,819.501835,1059.544121,2.52,190.6299687,8.074019917
21.03,19.79,0.45,30.23,5.54,0.1269,324.3920644,627.5544048,1199.252149,21.03,145.976429,6.296959328
2.18,9.22,0.41,56.16,9.74,0.02,307.4832094,848.9959947,1046.168463,2.18,126.0681159,5.408569392
24.66,21.83,0.5,23.3,4.16,0.1581,390.9968178,661.2565919,1182.57192,24.66,195.4984089,7.963328059
21.19,5.61,0.48,26.09,4.06,0.13,443.9413882,883.1842829,1183.593326,21.19,213.0918664,7.762907078
2.44,21.88,0.44,53.23,10,0.02,418.6026058,646.66374,1084.200131,2.44,184.1851466,7.884328883
2.55,14.21,0.58,47.41,9.83,0.02,467.2488419,638.7492588,1060.800623,2.55,271.0043283,11.10512793
29.6,9.35,0.6,16.63,2,0.1856,314.1468583,843.5628332,1076.207109,29.6,188.488115,7.68710184
11.23,7.68,0.64,34.52,6.09,0.0614,441.6166402,845.6105483,1197.867817,11.23,282.6346497,10.17052008
11.12,24.07,0.69,33.44,7.23,0.0729,322.469128,821.627826,1123.759245,11.12,222.5036983,8.894882526
24.38,6.45,0.41,23.5,2.19,0.149,339.5669253,888.1591392,1108.956048,24.38,139.2224394,5.568263792
28.42,8.98,0.59,17.65,2,0.1814,436.1790334,681.1618886,1007.183576,28.42,257.3456297,10.67695655
29.58,11.96,0.46,19.45,2,0.1858,495.6450527,847.9946217,1169.568606,29.58,227.9967242,8.228596728
22.6,17.4,0.57,22.38,3.9,0.1446,414.5395933,705.612159,1016.761091,22.6,236.2875682,9.862573152
11.29,15.9,0.49,41.13,7.19,0.0686,291.9900693,761.2195877,1009.394473,11.29,143.075134,6.453636334
2.51,7.51,0.7,47.12,7.63,0.02,415.5879734,733.6800089,1054.971617,2.51,290.9115814,11.64735968
23.31,10.79,0.59,22.84,2.96,0.1457,289.3171213,601.7550068,1095.157721,23.31,170.6971016,7.829291286
16.75,9.78,0.68,29,3.39,0.1132,474.5120565,772.3386581,1179.057792,16.75,322.6681984,11.66835723
12.73,9.27,0.63,35.25,6.17,0.0713,436.1072227,824.2517663,1158.01576,12.73,274.7475503,10.15382659
27.19,13.22,0.66,14.13,2,0.1755,318.0881262,652.3657151,1039.526429,27.19,209.9381633,9.34259158
3.34,19.08,0.63,50.34,9.4,0.0218,300.1786213,879.4967586,1074.415906,3.34,189.1125314,7.729783137
14.78,9.35,0.48,35.81,5.86,0.0949,320.3773104,759.1198618,1156.048053,14.78,153.781109,6.396601797
0.34,12.33,0.4,57.88,10,0.02,495.6059795,653.4738009,1105.418489,0.34,198.2423918,8.081364583
14.06,12.82,0.45,40.22,5.62,0.0819,380.8833413,793.7842713,1034.898388,14.06,171.3975036,7.156401734
